item_code,uom,source_file,prior_status,gemini_decision,agree,finish_exact,model_exact,rights_status,reason,human_action
PAI-SPR-GUN-TM-71,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SPR-BID-B2021,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-608-N94,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-680-281,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-DCKIT36BK,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-DCSM04-100FK,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DRI-SDS-GT02-15260,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-CAB-P23163CW-MTR,METER,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-CEI-LIG-8910/500RND,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
INS-IS8503(B),NOS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
LOC-COL-RK505,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
MIR-CAB-CBM1031,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIE-PLU-SOC-50046616,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIETZ-MOU-FLA-WHE-57131060,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PRO-COAT-Z588-WHI,TIN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAP-CAB-CB2807,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,candidate,candidate,yes,yes,yes,needs_permission,Exact official candidate verified for CB2807 with live authoritative source.,Obtain official manufacturer rights clearance.
TAP-CAB-CB5133,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-NIE-ALL-KEY-08MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-DZC04-28,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,candidate,pending,no,yes,yes,needs_permission,Official manufacturer URL https://www.dongchengmalaysia.com/product/dzc04-28/ is dead/unresponsive and asset is inaccessible. Fails live URL gate.,Re-verify official Dongcheng Malaysia page or preserve PDF catalogue asset.
ELE-BUL-SYL-DC12V-6500K-10W,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
FAS-BOL-ANC09,PCK,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
GUIDE BAR-MS170,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PUM-SHOWFOU-SF-0512N,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PUM-TSU-HPC6120,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
RIC-COO-MRM10010BDG,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SINK-TAP-K2B-LT8517H,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAP-SINK-QXY-PT-5046,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-WRE-AIR-RT5563,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ADH-TAP-NISSHO-HCH-SG0006,ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-595-059,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-600-428,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-600-923,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-TER-FEMALE-CON-IW-TCF10/25,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-SOL-STA-30W,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
GLO-LAT-300SP,DOZ,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
GUM-HAR-RS2000W,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
IND-COA-SKI-WHI,BAG,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIE-SOC-HAN-DEE-12P-1/2-27MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIP-ODOURLITE-1L-D,CAN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
RYOTA-POL-R5010,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SWI-CON-15A-180W-TC-10019,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
X-DRI-IMP-MIN-MS600,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BAT-ENE-SHD-D2PCS,PCK,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BID-CAB-CB88SS-BL-DIY,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,candidate,candidate,yes,yes,yes,needs_permission,Exact official candidate verified for CB88SS-BL-DIY with live authoritative source.,Obtain official manufacturer rights clearance.
BOS-2602-025-067,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2604-321-919,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
CIMA-DL-L-4111-RND-12W-SEN-840,SETS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
COC-BASIN-LUX-LT9514,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-DCJZ03-13EK-20V,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,candidate,pending,no,yes,yes,needs_permission,Official manufacturer URL https://www.dongchengmalaysia.com/product/dcjz03-13ek/ is dead/unresponsive and asset is inaccessible. Fails live URL gate.,Re-verify official Dongcheng Malaysia page or preserve PDF catalogue asset.
DC-DSM21-100,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,candidate,pending,no,yes,yes,needs_permission,Official manufacturer URL https://www.dongchengmalaysia.com/product/dsm21-100/ is dead/unresponsive and asset is inaccessible. Fails live URL gate.,Re-verify official Dongcheng Malaysia page or preserve PDF catalogue asset.
