source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
6355,TOO-WRE-DOU-1617,PCS,Double Flexible Socket Wrench 16 X 17MM,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
6356,TOO-WRE-KEY-A30800,SET,Arrow 9 PCS MM Ball Point Hex Wrench Set,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
6974,SWI-PLU-MK-515-15A,EA,Mk 515 Whi 15A Plug Top,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
6221,CAR-TYRE-SHI-SHA-TWIN-PCK-500ML,PCS,Aa Car Care Tyre Shine + Wash Shampoo (twin Pack) 500ML,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
3302,TOO-ELE-GUN-GLU-80W,PCS,80W Glue Gun,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
6411,TOO-WRE-OIL-FW-7008A,PCS,Fiesto Chain Oil Filter Wrench 9,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5199,GUM-SEL-KNE-UND-50G,PCS,Selleys Knead It Underwater 50G,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
7082,FIT-UPVC-BEN-ELB-W/D-110MM,PCS,U-pvc Bend (elbow) W/door 110MM 4,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5402,KGR-KIM-300ML-9214,TIN,300ML Kangaroo Kimtone 9214,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6594,TOO-HAM-CLA-AH23,PCS,23MM Arrow Claw Hammer W/hickory Wooden Hammer,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
4482,SAF-SLI-GLO-2TON2M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 2M,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
5294,GUM-SEL-KNE-STE-50G,PCS,Selleys Knead It Steel 50G,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
7120,FIT-UPVC-TEE-82MMX50MM,PCS,U-pvc Reducing Tee 82MM X 50MM 3 X 2,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
4112,GRA-SSS-06085(6),PCS,6 Elise S/steel Floor Grating,Bathroom,,,open,1,,,,,,,,,,,,,,,,,,
4361,CAR-WAS-SHI-1L,PCS,Aa Car Care Wash&shine (premium) 1000ML,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
6510,TOO-DRV-SET-APS-353,SET,Arrow Precision Screwdriver Set,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7171,PIP-EXT-SE-1332,PCS,3/4 X 1/2 Pipe Extractor + BAR,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7126,"PIP-BRA-1""",SET,1 S/s Tower Rod Bracket-end Type,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5426,DUS-PAN-179,PCS,Dustpan With Handle,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
5556,IND-CEM-3KG-BLA,PKT,3KG Scincrete Tile Filla-black 300,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
4771,NUM-80MM-2,PCS,Acp Numbering 80MM - 2,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
4870,NUM-80MM-7,PCS,Acp Numbering 80MM - 7,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
6786,NUM-80MM-B,PCS,Acp Alphabet 80MM - B,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
5664,IND-CEM-750G-BLA,CAN,750G Scin-flex Tile Grout 300(BLACK),Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
4815,TOO-WRE-DOU-1011,PCS,Double Flexible Socket Wrench 10 X 11MM,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5217,TOO-COM-IRO-BUL-20MM,PCS,20MM Iron Bull Spanner,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5637,DOR-RUB-SEA-6501,PCS,6501 PVC Rubber Door Seal,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
6693,"TOO-WRE-PLU-13/16""",PCS,13/16 T Plug Wrench,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
6790,TOO-WRE-ADJ-GD200,PCS,Gd Adjustable Wrench 8,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5901,"BUS-NYL-W/BOL-2 1/2""",PCS,Nylon Bush With Bolt 1 1/4 X 2 1/2,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
5788,TOO-HAM-RUB-24OZ,PCS,Rubber Mallet (cn) 24 Oz,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6624,CUT-HSF-HAC-SHU,PCS,Uldar Hacksaw Frame,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
4904,ROP-NYL-2MM,COIL,2.0MM Nylon String,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
4163,FLO-PVC-NO.24903,MTR,PVC Flooring No. 528-20,Flooring,,,open,1,,,,,,,,,,,,,,,,,,
7371,BNW-B&N-ORI-12175,KGS,Mild Steel Bolt & Nut 1/2 X 7,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7417,"DRI-AUG-CRO-1/2""",PCS,Navato Auger Bit 1/2,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
7522,TOO-HOO-2335#,PCS,M'man (bearing) Wire Hook 2335 10,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
6901,"SHH-NYLON-BAG-1/2""30""(28"")",PCS,"Nylon Fish Bag 210/5 1/2 30""(28"")",Fishing & Tackle,,,open,1,,,,,,,,,,,,,,,,,,
6910,PAI-COV-MOP-5G,PCS,9501 5G Mop Cover,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
7407,TAP-BOL-S-TRA-40MM,PCS,Plastic S-trap 1 1/2 (40MM),Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5135,NUM-60MM-1,PCS,Acp Numbering 60MM - 1,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
5237,NUM-60MM-A,PCS,Acp Alphabet 60MM - A,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
6840,CAN-JER-4200,PCS,1 Gallon Jerrycan,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
7079,CHA-ANI-6FT-40,PCS,Animal Chain 40 X 6,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
6183,TOO-HOK-TIE-GD250,PCS,Gd Tie Hooks 250MM,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
7073,TOO-FIL-15095(5),PCS,Br 2027 5 Slim Taper File,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7006,PAI-COV-MOP-4G,PCS,9401 4G Mop Cover,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
6924,"HOI-PUL-SIN-2""",PCS,Single Pulley 2,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
6256,HOO-SINGLE-S/S-1363HB,CARD,Isano S/steel Single Hook BAR (2PCS Per Card),Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
6905,CUT-DIS-YES-100#,PCS,Yes Line Green Grinding Disc 4 X 100,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
6360,CLI-ELE-CAB-20MM100'S,BOX,Cable Clip 20MM 40'S,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
4370,HOO-SNA-SS-6MM,PCS,S/s Snap Hook 6MM X 60MM,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
6568,TOO-DRV-KT125+,PCS,5 King Top (+) Screw Driver,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7097,CLI-HOS-86X91,PCS,Rb Super Hose Clamp 86 X 91,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7562,ELE-PIP-CON-25MM,LGTH,Sebd PVC Conduit Pipe 25MM,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6577,FIT-GAL-TEE-25MM,PCS,Galvanised Tee (130) 25MM,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7122,"GLA-6""X24""X4MM-KERTACHI",PCS,6 X 24 X 4MM Kertachi Glass,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
7233,CHA-ANI-6FT-25,PCS,Animal Chain 25 X 6,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
7545,COC-BIB-PVC-18MM,PCS,3/4 IN PVC Bib Tap,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7653,TOI-BLA-RUB-FOR-25MM,PCS,25MM Foam Gasket,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6729,FIT-HDPE-SOC-COU-32MM,PCS,HDPE Coupler Straight Socket 32MM,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7601,"PIP-BRA-MARKSMAN-3/4""-THR",PAIR,Sr Marksman Chrome Pipe Bracket 3/4 - Thr,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
2951,IND-WIR-MES-1212-18GX100,FTS,Wire Mesh 1/2/ X 1/2 X 3 X 18G,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
6605,GRA-CUT-LIN-YEL-4226#,PCS,Active Red Trimmer Line - Red 4226,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
6845,FIT-GAL-SOC-25MM,PCS,Galvanised Socket (270) 25MM,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
6664,HOS-COU-BR-10MM,PCS,Br Hose Coupling (thick) 10MM,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
7631,ELE-PVC-CON-TC3X12,PCS,Tc 3 X 12 PVC Conceal Box,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
7674,FIT-GAL-BUSH-18MMX25MM,PCS,Galv Bushing 1 X 3/4,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6369,RIG-NIP-25MM,PCS,K. C. Nipple 25 MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
7701,"FIT-PVC-NIP-1.1/2""X1.1/4""",PCS,"1.1/2""(40MM) X 1.1/4 (32MM) Reducing Socket",Electrical,,,open,1,,,,,,,,,,,,,,,,,,
6370,RIG-SHA-GAL-12MM,PCS,Galvanised D-shackle 12 MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
7163,FIT-GAL-CAP-18MM,PCS,Galvanised Cap (301) 18MM,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7727,"BNW-BOL-U-ZP5/16X2""",PCS,Zp U-bolt 5/16 X 2,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7734,FAS-SHE-EYE-RING-6#,PCK,6 Sheep Eye Ring (6 Pcs/pck),Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
6884,CAB-PVC-FLE-CON-20MM,MTR,"Cable 20MM PVC Flexible Conduit, White 40M",Electrical,,,open,1,,,,,,,,,,,,,,,,,,
2852,X-BOX-ICE-150LTR,PCS,Insulated Ice Box 130L (ocn),Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
3696,TOPLUS-WEA-PLUS-5L-D,CAN,5L Toplus Weather Plus D Base,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
3555,AER-DOU-WAT-FIL,UNIT,Aerico Double Water Filter,Pumps & Water,,,open,1,,,,,,,,,,,,,,,,,,
2598,"FAN-STA-IL-8""-60BK",PCS,Ilite Stand Fan 8 -60W Bk,Fans & Ventilation,,,open,1,,,,,,,,,,,,,,,,,,
2631,GAS-STO-HM-HGB-1680,UNIT,Homa Plus Cast Iron Automatic Stove (21A)-1680,Home Appliances,,,open,1,,,,,,,,,,,,,,,,,,
3677,AER-SIN-WAT-FIL,UNIT,Aerico Single Water Filter,Pumps & Water,,,open,1,,,,,,,,,,,,,,,,,,
5115,WEL-ELE-BRA-3MM,KGS,Brass Rod 3.0MM X 1,Welding,,,open,1,,,,,,,,,,,,,,,,,,
2961,CIMA-5864/L/24W,SET,L/ceiling Lamp 22W L/day Light (G2) 5864,Lighting,,,open,1,,,,,,,,,,,,,,,,,,
4522,DRIL-COMB-BD42-16,SET,"Bossman 16PCS Combination Drill Set -metal, Wood, Masonry",Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6666,LIK-LEA-1L,TIN,Ufixx No Leak - 1L,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
4671,"TOO-LEV-MAG-SENSUI-36""",PCS,36 Sensui (blue) Magnet Spirit Level,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6754,TAP-OTO-NUM-LOC,PCS,Otosani 304 Numbering Lock Bib Tap,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5723,IND-WHE-TYR-D0810/0020-NB,PCS,14 Pneumatic Wheel Nylon Bush - Big,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
5603,CAR-WAX-ATD,PCS,Atd Antidustmite & Flea,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
4658,GRA-CUT-BLA-S8T,PCS,230MM X 8T Bossman Grass Cutter Blade,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
6792,BRA-S/S-MULTI-L,PCS,Multi Functional S/steel Angle Bracket L Size,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
4783,TOO-RIV-HAND-8107#,PCS,M'man Professional Hand Riveter 8107,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
3876,TOO-COM-IRO-BUL-32MM,PCS,32MM Iron Bull Spanner,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5874,"SANDEX-POL-WOO-7""",PCS,Sandex 7 Polishing Wool,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
5686,"CUT-DIS-AKODA-4""-A6",PCS,Akoda 4 Diamond Blade Thin Turbo A6,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
4849,TOO-RUL-TRI-A11012,PCS,Arrow 12 Triangle Ruler,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
5017,"TOO-LEV-MAG-SENSUI-24""",PCS,24 Sensui (blue) Magnet Spirit Level,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
4935,GAR-CUT-SCI-00903A,PCS,6003 Trimming Scissors-straight,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
4829,PUT-CAR-GRY-1KG,TIN,1KG Putty Grey Yarpro,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
5959,CUT-PAR-COV-105,PCS,105 Parang With Cover,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
3675,"TOO-SPA-BEN-1/2""",PCS,1/2 Iron Bender,Home Appliances,,,open,1,,,,,,,,,,,,,,,,,,
6096,CAR-WAX-RAT-REPELL,PCS,Natural Rodent Repellent Spray,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
6966,FIT-UPVC-CAP-160MM,PCS,U-pvc End Cap 160MM 6,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5245,TOO-BAG-BHB506-A,PCS,Sensui Multi Tools Bag (blue),Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6216,WEL-HOL-BUT-600AMP,PCS,Butbro Welding Holder - 600 Amp,Welding,,,open,1,,,,,,,,,,,,,,,,,,
7207,TOO-NYL-PLU-COU-NSMV-RND,PCS,Nylon Quick Coupler Two Way - Round,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
6288,WEL-HOL-SAM-600AMP,PCS,Samson Welding Holder - 600 Amp,Welding,,,open,1,,,,,,,,,,,,,,,,,,
6261,OIL-EAG-GLASS-100#,PCS,Eagle Oil Glass 100,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
6464,TOO-WRE-DOU-1719,PCS,Double Flexible Socket Wrench 17 X 19MM,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5406,PAI-SPR-KIMLAC-9613,TIN,Kimlac Brand Spray Paint 9613,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
5523,PAI-SPR-KIMLAC-9617,TIN,Kimlac Brand Spray Paint 9617,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6426,"SANDEX-POL-WOO-4""",PCS,Sandex 4 Polishing Wool,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
4464,TOO-COM-IRO-BUL-26MM,PCS,26MM Iron Bull Spanner,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7140,"DRI-AUG-SDS-7/8""",PCS,7/8 Sds Plus Auger Bit,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
5316,HOS-NOZ-BRASS-EX3030,PCS,Ex 3030 Straight Brass Hose Nozzle,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
5690,DRI-UNI-26107(8),PCS,Br 6200 8MM Universal Drills (4 Flures),Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
7143,FIT-UPVC-TEE-W/D-82MM,PCS,"U-pvc Tee W/door 3""(82MM)",Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5252,CAR-WAX-WC,PCS,WC Winscreen Cleaner,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
5333,"DOR-HIN-SSS-5""",SET,5 X 2.5MM Big House S/s Hinges,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
5561,"PAI-BRU-780-3""",PCS,3 780 Selleys Bristle Paint Brush,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6493,CUT-SAW-MMAN-606#-18,PCS,M'man Alloy Hand Saw 606 - 18,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
4519,CAR-WAS-SNOW-1L,PCS,Aa Care Care Snow Wash (premium) 1000ML,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
5799,DRI-UNI-26107(6),PCS,Br 6200 6MM Universal Drills (4 Flures),Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
5797,COC-BIB-LION-12MM,PCS,Brass Bib Cock - Lion Brand 12 MM,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7232,SWI-PLK-3G1W-5031,PCS,Plk 5031 10A 3G 1W Switch SIRIM,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
3829,TOR-ENE-LED-2DW,PCK,Evr Opp LED 2D W Batt,Lighting,,,open,1,,,,,,,,,,,,,,,,,,
4676,CAR-WAX-WAS-PRE-1L,PCS,Aa Care Care Wash&wax (premium) 1000ML,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
6606,HAR-THR-LOK-6271-10ML,PCS,Thread Lok:hardex 6271 10ML,Other,,,open,1,,,,,,,,,,,,,,,,,,
7274,FIT-UPVC-TEE-82MM,PCS,U-pvc Tee 82MM 3,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7279,WEL-NOZ-BOC-A1/16,PCS,Boc Cutting Nozzle - 1/16 (anme),Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
4746,RIG-SHA-GAL-25MM,PCS,Galvanised D-shackle 25 MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
6552,HAN-CLO-JM-1039,SET,6 Hook S/steel Strong Hook,Other,,,open,1,,,,,,,,,,,,,,,,,,
5746,GAR-SPR-CR8411CPT,PCS,Shoulder Strap Complate,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
4110,"CON-STR-OFFSET-2""",PCS,4 Toilet Off Set Connector,Bathroom,,,open,1,,,,,,,,,,,,,,,,,,
5725,PAI-BRU-HOL,PCS,Cristin Paint Brush Holder,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
5837,TOO-CHI-WOO-ARA-STC002-A,PCS,1/2 Aracut Impact Hdl Wood Chisel,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6684,"IND-CAS-WHE-8X3/4""",PCS,Solid Rubber Wheel 8 X 3/4,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
5008,NUM-80MM-C,PCS,Acp Alphabet 80MM - C,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
5045,NUM-80MM-6,PCS,Acp Numbering 80MM - 6,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
5046,NUM-80MM-A,PCS,Acp Alphabet 80MM - A,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
5047,NUM-80MM-E,PCS,Acp Alphabet 80MM - E,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
5881,"TOO-BAR-WRE-BEN-18""",PCS,Gd Wrecking BAR (bent) 18,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
4280,CON-STR-OFFSET-1034,PCS,4 Toilet Straight Connector,Bathroom,,,open,1,,,,,,,,,,,,,,,,,,
4685,HDPE-VAL-BAL-PP-COMP-25MM,PCS,25MM PP Compression Ballvalve,Other,,,open,1,,,,,,,,,,,,,,,,,,
4901,IND-PLU-BOB-400G-PCK,PCS,400G Plumb Bobs (pack),Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
6654,CHI-WAT-1GAL-6301,SET,1 Gal Water Container For Chick,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
4432,SPR-BID-MMAN-2254#,PCS,M'man Toilet Sprayer Head (chrome) - 2254,Bathroom,,,open,1,,,,,,,,,,,,,,,,,,
6876,TOO-CLA-SPR-PM34228,PCS,Pumpkin 3 Spring Plastic Clamp,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7366,GUN-CAU-ORANGE,PCS,Orange Caulking Gun Double,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
6114,TOO-DRV-KT300-,PCS,12 King Top (-) Screw Driver,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7369,SWI-S/SKT-LWD-0213,PCS,Lwd 0213 F3 13A Neon S/skt SIRIM,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
4905,SCA-PVC-HAN-10KG,PCS,10KG PVC Hanging Scale,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
5885,"TOO-FIL-ROU-WOO-8""",PCS,8 King Top Round Wood Rasp,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6224,DRI-BIT-116E,PCS,14MM Hitmax Diamond Core Bit,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
6225,DRI-CER-BLI-08MM(+),PCS,Blimax Multi Ceramic Cross Drill Bit - 8MM (+),Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
7460,"DRI-AUG-SDS-WOOD-5/16""X8""",PCS,5/16 X 8 Sds Plus Auger Bit,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
5993,IMP-BIT-PM61038,SET,Pumpkin Osaka 2PCS Impact Bit Set,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
5042,IND-PLU-BOB-300G-PCK,PCS,300G Plumb Bobs (pack),Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
7395,DOR-PAD-KTAC150,SET,6 King Top A/c Surface Bolt,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
5787,SCP-REM-SKI-CLO-500ML,BOT,500ML Skim Clog Remover,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
6873,RAI-BOO-BLA-RUB-035#,PAIR,8834 Black Rubber Shoes W/studs 35,Curtains & Blinds,,,open,1,,,,,,,,,,,,,,,,,,
6874,RAI-BOO-BLA-RUB-037#,PAIR,8834 Black Rubber Shoes W/studs 37,Curtains & Blinds,,,open,1,,,,,,,,,,,,,,,,,,
6875,RAI-BOO-BLA-RUB-37,PAIR,8835 Black Rubber Shoes 37,Curtains & Blinds,,,open,1,,,,,,,,,,,,,,,,,,
6879,"IND-CAS-WHE-6X3/4""",PCS,Solid Rubber Wheel 6 X 3/4,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
4368,FLO-PVC-NO.26901,MTR,PVC Flooring No. 517-03,Flooring,,,open,1,,,,,,,,,,,,,,,,,,
6968,IND-CAS-SWI4,PCS,Swivel Caster 4,Fishing & Tackle,,,open,1,,,,,,,,,,,,,,,,,,
5155,TOO-WRE-PLU-T012,PCS,12MM T-plug Wrench,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5216,TOO-COM-IRO-BUL-17MM,PCS,17MM Iron Bull Spanner,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
6970,PYE-FIL-WOO-NATURAL-0.5KG,TIN,PYE Fillawood (natural) 0.5KG,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
5140,ROP-NYL-1.5MM,COIL,1.5MM Nylon String,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
7007,PVC-FUN-665A,PCS,PVC Funnel,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
6119,DOR-RUB-SEAL-BRWN-BSDB100,ROLL,Bossman Silicone Door Seal 100CM - Brown,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
5405,NUM-60MM-3,PCS,Acp Numbering 60MM - 3,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
7022,SHH-BOX-ETB240,PCS,240 Exori Tackle Box (15CM X 9.5CM X 3CM),Fishing & Tackle,,,open,1,,,,,,,,,,,,,,,,,,
7127,SHH-BLK-NYL-210/18-BK,PCS,210/18 100G Black Nylon Twine,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
7525,ELE-WOO-BLOCK-8X10,EA,Wood Block 8 X 10,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
7541,SIN-TRA-PVC-32MM,PCS,Sr Waterec Unit Trap - 1 1/4,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6335,TOO-LEV-MAG-SPI9,PCS,9 Magnet Spirit Level,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
7179,CHA-ANI-6FT-30,PCS,Animal Chain 30 X 6,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
4267,SCP-FIL-POW-1.8KG,BOX,1.8KG Scin Powder Filla,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
7133,"SHH-NYLON-BAG-1/2""24""(22"")",PCS,"Nylon Fish Bag 210/5 1/2 24""(22"")",Fishing & Tackle,,,open,1,,,,,,,,,,,,,,,,,,
6516,ADH-TAP-NISSHO-HCH-SG0102,PCS,18MM X 1.5M 3M 1600 Foam Double Side Tape (white),Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
6714,TOO-DRV-KT100-,PCS,4 King Top (-) Screw Driver,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
6871,NAI-SQU-SUP-100MM-500G,PKT,E. G Square Boat Nail 100MM 500G,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7596,ELE-BRA-COU-5/8,EA,Brass Coupling 70MM X 5/8,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
2822,PAI-BRU-680-075MM,PCS,Paint Brush 680 X 75MM,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
7623,"DOR-BOL-M'MAN-668#-6""",PCS,M'man 6 S/steel Bolt 668 - 6,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
4661,HOO-SNA-SS-5MM,PCS,S/s Snap Hook 5MM X 50MM,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
